CAR_NUMBER,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
12963,51626.0,11.0,49.0,67.0,false,1
12960,51610.0,11.0,66.0,84.0,false,2
12975,51676.0,0.0,0.0,18.0,true,0
12977,51679.0,0.0,0.0,18.0,true,0
12978,51682.0,0.0,0.0,18.0,true,0
12964,51628.0,11.0,61.0,79.0,false,1
12961,51618.0,11.0,72.0,90.0,false,2
12966,51630.0,11.0,73.0,91.0,false,1
12968,51645.0,11.0,59.0,77.0,false,2
12985,51709.0,0.0,0.0,18.0,true,0
12986,51714.0,0.0,0.0,18.0,true,0
12971,51657.0,11.0,60.0,78.0,false,1
12976,51678.0,11.0,40.0,58.0,false,2
12987,51723.0,0.0,0.0,18.0,true,0
12972,51660.0,11.0,71.0,89.0,false,1
12979,51689.0,11.0,43.0,61.0,false,2
12988,51738.0,0.0,0.0,18.0,true,0
12973,51662.0,11.0,83.0,101.0,false,1
12980,51690.0,11.0,56.0,74.0,false,2
12989,51751.0,0.0,0.0,18.0,true,0
12983,51703.0,11.0,56.0,74.0,false,1
12981,51693.0,11.0,67.0,85.0,false,2
12991,51770.0,0.0,0.0,18.0,true,0
12984,51706.0,11.0,67.0,85.0,false,1
12982,51701.0,11.0,73.0,91.0,false,2
12990,51754.0,11.0,33.0,51.0,false,1
12996,51798.0,0.0,0.0,18.0,true,0
12998,51801.0,0.0,0.0,18.0,true,0
13000,51804.0,0.0,0.0,18.0,true,0
12992,51780.0,11.0,26.0,44.0,false,2
13001,51807.0,0.0,0.0,18.0,true,0
13002,51810.0,0.0,0.0,18.0,true,0
13003,51811.0,0.0,0.0,18.0,true,0
13004,51813.0,0.0,0.0,18.0,true,0
13006,51819.0,0.0,0.0,18.0,true,0
12993,51782.0,11.0,38.0,56.0,false,2
12995,51797.0,11.0,26.0,44.0,false,1
13007,51823.0,0.0,0.0,18.0,true,0
12994,51791.0,11.0,43.0,61.0,false,2
12997,51800.0,11.0,37.0,55.0,false,1
13009,51838.0,0.0,0.0,18.0,true,0
13010,51839.0,0.0,0.0,18.0,true,0
13011,51840.0,0.0,0.0,18.0,true,0
13005,51818.0,11.0,30.0,48.0,false,2
13013,51848.0,0.0,0.0,18.0,true,0
12999,51802.0,11.0,49.0,67.0,false,1
13008,51831.0,11.0,31.0,49.0,false,2
13015,51865.0,0.0,0.0,18.0,true,0
13017,51870.0,0.0,0.0,18.0,true,0
13012,51845.0,11.0,26.0,44.0,false,1
13021,51884.0,0.0,0.0,18.0,true,0
13014,51864.0,11.0,26.0,44.0,false,2
13023,51893.0,0.0,0.0,18.0,true,0
13019,51877.0,11.0,26.0,44.0,false,1
13016,51867.0,11.0,37.0,55.0,false,2
13024,51911.0,0.0,0.0,18.0,true,0
13020,51882.0,11.0,35.0,53.0,false,1
13026,51917.0,0.0,0.0,18.0,true,0
13018,51873.0,11.0,45.0,63.0,false,2
13028,51926.0,0.0,0.0,18.0,true,0
13022,51885.0,11.0,46.0,64.0,false,1
13029,51934.0,0.0,0.0,18.0,true,0
13030,51935.0,0.0,0.0,18.0,true,0
13025,51914.0,11.0,26.0,44.0,false,2
13031,51940.0,0.0,0.0,18.0,true,0
13027,51918.0,11.0,27.0,45.0,false,1
13032,51945.0,0.0,0.0,18.0,true,0
13033,51947.0,0.0,0.0,18.0,true,0
13034,51948.0,0.0,0.0,18.0,true,0
13038,51964.0,0.0,0.0,18.0,true,0
13039,51967.0,0.0,0.0,18.0,true,0
13042,51978.0,0.0,0.0,18.0,true,0
13035,51954.0,11.0,26.0,44.0,false,2
13036,51956.0,11.0,26.0,44.0,false,1
13043,51985.0,0.0,0.0,18.0,true,0
13044,51986.0,0.0,0.0,18.0,true,0
13037,51958.0,11.0,36.0,54.0,false,2
13040,51973.0,11.0,26.0,44.0,false,1
13041,51977.0,11.0,36.0,54.0,false,1
13050,52013.0,0.0,0.0,18.0,true,0
13054,52020.0,0.0,0.0,18.0,true,0
13045,51996.0,11.0,26.0,44.0,false,2
13055,52029.0,0.0,0.0,18.0,true,0
13056,52031.0,0.0,0.0,18.0,true,0
13049,52009.0,11.0,26.0,44.0,false,1
13046,52000.0,11.0,36.0,54.0,false,2
13057,52036.0,0.0,0.0,18.0,true,0
13058,52039.0,0.0,0.0,18.0,true,0
13051,52014.0,11.0,35.0,53.0,false,1
13060,52049.0,0.0,0.0,18.0,true,0
13047,52001.0,11.0,49.0,67.0,false,2
13061,52052.0,0.0,0.0,18.0,true,0
13062,52054.0,0.0,0.0,18.0,true,0
13063,52058.0,0.0,0.0,18.0,true,0
13064,52059.0,0.0,0.0,18.0,true,0
13065,52061.0,0.0,0.0,18.0,true,0
13052,52016.0,11.0,47.0,65.0,false,1
13048,52005.0,11.0,59.0,77.0,false,2
13066,52070.0,0.0,0.0,18.0,true,0
13053,52019.0,11.0,58.0,76.0,false,1
13059,52041.0,11.0,37.0,55.0,false,2
13068,52080.0,0.0,0.0,18.0,true,0
13067,52076.0,11.0,26.0,44.0,false,2
13073,52105.0,0.0,0.0,18.0,true,0
13069,52085.0,11.0,31.0,49.0,false,2
13077,52121.0,0.0,0.0,18.0,true,0
13078,52122.0,0.0,0.0,18.0,true,0
13070,52097.0,11.0,26.0,44.0,false,1
13079,52125.0,0.0,0.0,18.0,true,0
13080,52128.0,0.0,0.0,18.0,true,0
13071,52099.0,11.0,38.0,56.0,false,1
13075,52112.0,11.0,26.0,44.0,false,2
13083,52143.0,0.0,0.0,18.0,true,0
13072,52102.0,11.0,49.0,67.0,false,1
13076,52117.0,11.0,35.0,53.0,false,2
13074,52109.0,11.0,56.0,74.0,false,1
13081,52134.0,11.0,32.0,50.0,false,2
13089,52166.0,0.0,0.0,18.0,true,0
13092,52177.0,0.0,0.0,18.0,true,0
13082,52138.0,11.0,41.0,59.0,false,1
13084,52149.0,11.0,31.0,49.0,false,2
13094,52182.0,0.0,0.0,18.0,true,0
13098,52192.0,0.0,0.0,18.0,true,0
13088,52161.0,11.0,32.0,50.0,false,1
13085,52150.0,11.0,44.0,62.0,false,2
13090,52168.0,11.0,39.0,57.0,false,1
13086,52159.0,11.0,49.0,67.0,false,2
13102,52216.0,0.0,0.0,18.0,true,0
13103,52218.0,0.0,0.0,18.0,true,0
13104,52220.0,0.0,0.0,18.0,true,0
13091,52170.0,11.0,51.0,69.0,false,1
13087,52160.0,11.0,62.0,80.0,false,2
13105,52222.0,0.0,0.0,18.0,true,0
13107,52227.0,0.0,0.0,18.0,true,0
13108,52230.0,0.0,0.0,18.0,true,0
13093,52178.0,11.0,57.0,75.0,false,1
13096,52189.0,11.0,47.0,65.0,false,2
13110,52245.0,0.0,0.0,18.0,true,0
13095,52183.0,11.0,66.0,84.0,false,1
13097,52191.0,11.0,59.0,77.0,false,2
13112,52253.0,0.0,0.0,18.0,true,0
13099,52203.0,11.0,60.0,78.0,false,1
13115,52263.0,0.0,0.0,18.0,true,0
13100,52214.0,11.0,50.0,68.0,false,2
13118,52276.0,0.0,0.0,18.0,true,0
13109,52235.0,11.0,42.0,60.0,false,1
13101,52215.0,11.0,63.0,81.0,false,2
13121,52287.0,0.0,0.0,18.0,true,0
13122,52289.0,0.0,0.0,18.0,true,0
13111,52252.0,11.0,39.0,57.0,false,1
13106,52225.0,11.0,67.0,85.0,false,2
13123,52293.0,0.0,0.0,18.0,true,0
13125,52302.0,0.0,0.0,18.0,true,0
13113,52261.0,11.0,44.0,62.0,false,1
13127,52308.0,0.0,0.0,18.0,true,0
13119,52283.0,11.0,26.0,44.0,false,2
13128,52314.0,0.0,0.0,18.0,true,0
13114,52262.0,11.0,57.0,75.0,false,1
13130,52319.0,0.0,0.0,18.0,true,0
13120,52284.0,11.0,39.0,57.0,false,2
13131,52326.0,0.0,0.0,18.0,true,0
13132,52330.0,0.0,0.0,18.0,true,0
13133,52332.0,0.0,0.0,18.0,true,0
13116,52265.0,11.0,68.0,86.0,false,1
13124,52300.0,11.0,37.0,55.0,false,2
13117,52270.0,11.0,77.0,95.0,false,1
13126,52304.0,11.0,47.0,65.0,false,2
13137,52355.0,0.0,0.0,18.0,true,0
13139,52360.0,0.0,0.0,18.0,true,0
13129,52316.0,11.0,45.0,63.0,false,1
13140,52362.0,0.0,0.0,18.0,true,0
13141,52364.0,0.0,0.0,18.0,true,0
13134,52335.0,11.0,30.0,48.0,false,2
13142,52368.0,0.0,0.0,18.0,true,0
13143,52369.0,0.0,0.0,18.0,true,0
13144,52377.0,0.0,0.0,18.0,true,0
13145,52378.0,0.0,0.0,18.0,true,0
13135,52342.0,11.0,37.0,55.0,false,2
13138,52357.0,11.0,26.0,44.0,false,1
13146,52383.0,0.0,0.0,18.0,true,0
13147,52389.0,0.0,0.0,18.0,true,0
13136,52347.0,11.0,46.0,64.0,false,2
13148,52393.0,0.0,0.0,18.0,true,0
13149,52396.0,0.0,0.0,18.0,true,0
13150,52398.0,0.0,0.0,18.0,true,0
13151,52411.0,0.0,0.0,18.0,true,0
13152,52412.0,0.0,0.0,18.0,true,0
13154,52416.0,0.0,0.0,18.0,true,0
13155,52418.0,0.0,0.0,18.0,true,0
13157,52420.0,0.0,0.0,18.0,true,0
13158,52422.0,0.0,0.0,18.0,true,0
13159,52423.0,0.0,0.0,18.0,true,0
13160,52429.0,0.0,0.0,18.0,true,0
13162,52440.0,0.0,0.0,18.0,true,0
13153,52415.0,11.0,26.0,44.0,false,2
13165,52444.0,0.0,0.0,18.0,true,0
13156,52419.0,11.0,26.0,44.0,false,1
13166,52462.0,0.0,0.0,18.0,true,0
13161,52437.0,11.0,26.0,44.0,false,1
13164,52443.0,11.0,26.0,44.0,false,2
13171,52474.0,0.0,0.0,18.0,true,0
13163,52441.0,11.0,36.0,54.0,false,1
13174,52482.0,0.0,0.0,18.0,true,0
13175,52489.0,0.0,0.0,18.0,true,0
13167,52465.0,11.0,26.0,44.0,false,2
13168,52466.0,11.0,26.0,44.0,false,1
13177,52492.0,0.0,0.0,18.0,true,0
13178,52499.0,0.0,0.0,18.0,true,0
13179,52503.0,0.0,0.0,18.0,true,0
13170,52469.0,11.0,36.0,54.0,false,2
13169,52468.0,11.0,38.0,56.0,false,1
13180,52506.0,0.0,0.0,18.0,true,0
13172,52478.0,11.0,41.0,59.0,false,2
13176,52491.0,11.0,29.0,47.0,false,1
13182,52526.0,0.0,0.0,18.0,true,0
13184,52530.0,0.0,0.0,18.0,true,0
13173,52481.0,11.0,52.0,70.0,false,2
13185,52534.0,0.0,0.0,18.0,true,0
13181,52514.0,11.0,26.0,44.0,false,1
13183,52527.0,11.0,27.0,45.0,false,1
13189,52554.0,0.0,0.0,18.0,true,0
13190,52558.0,0.0,0.0,18.0,true,0
13191,52559.0,0.0,0.0,18.0,true,0
13186,52535.0,11.0,26.0,44.0,false,2
13193,52562.0,0.0,0.0,18.0,true,0
13194,52569.0,0.0,0.0,18.0,true,0
13195,52570.0,0.0,0.0,18.0,true,0
13187,52547.0,11.0,28.0,46.0,false,2
13188,52552.0,11.0,26.0,44.0,false,1
13200,52591.0,0.0,0.0,18.0,true,0
13192,52561.0,11.0,31.0,49.0,false,1
13196,52574.0,11.0,26.0,44.0,false,2
13206,52611.0,0.0,0.0,18.0,true,0
13197,52575.0,11.0,39.0,57.0,false,2
13201,52593.0,11.0,26.0,44.0,false,1
13210,52619.0,0.0,0.0,18.0,true,0
13211,52620.0,0.0,0.0,18.0,true,0
13212,52621.0,0.0,0.0,18.0,true,0
13198,52576.0,11.0,52.0,70.0,false,2
13202,52601.0,11.0,32.0,50.0,false,1
13199,52580.0,11.0,62.0,80.0,false,2
13216,52644.0,0.0,0.0,18.0,true,0
13203,52603.0,11.0,44.0,62.0,false,1
13218,52649.0,0.0,0.0,18.0,true,0
13219,52652.0,0.0,0.0,18.0,true,0
13221,52654.0,0.0,0.0,18.0,true,0
13222,52655.0,0.0,0.0,18.0,true,0
13209,52615.0,11.0,41.0,59.0,false,2
13223,52656.0,0.0,0.0,18.0,true,0
13204,52604.0,11.0,57.0,75.0,false,1
13226,52666.0,0.0,0.0,18.0,true,0
13213,52628.0,11.0,42.0,60.0,false,2
13205,52609.0,11.0,66.0,84.0,false,1
13229,52683.0,0.0,0.0,18.0,true,0
13214,52630.0,11.0,54.0,72.0,false,2
13233,52688.0,0.0,0.0,18.0,true,0
13207,52612.0,11.0,77.0,95.0,false,1
13236,52693.0,0.0,0.0,18.0,true,0
13237,52696.0,0.0,0.0,18.0,true,0
13215,52643.0,11.0,55.0,73.0,false,2
13208,52614.0,11.0,89.0,107.0,false,1
13238,52707.0,0.0,0.0,18.0,true,0
13241,52711.0,0.0,0.0,18.0,true,0
13217,52645.0,11.0,67.0,85.0,false,2
13243,52714.0,0.0,0.0,18.0,true,0
13224,52657.0,11.0,60.0,78.0,false,1
13220,52653.0,11.0,73.0,91.0,false,2
13225,52665.0,11.0,66.0,84.0,false,1
13249,52733.0,0.0,0.0,18.0,true,0
13250,52737.0,0.0,0.0,18.0,true,0
13227,52679.0,11.0,61.0,79.0,false,2
13235,52691.0,11.0,54.0,72.0,false,1
13253,52745.0,0.0,0.0,18.0,true,0
13254,52747.0,0.0,0.0,18.0,true,0
13255,52753.0,0.0,0.0,18.0,true,0
13228,52681.0,11.0,73.0,91.0,false,2
13239,52709.0,11.0,50.0,68.0,false,1
13256,52763.0,0.0,0.0,18.0,true,0
13257,52766.0,0.0,0.0,18.0,true,0
13230,52685.0,11.0,83.0,101.0,false,2
13258,52768.0,0.0,0.0,18.0,true,0
13259,52769.0,0.0,0.0,18.0,true,0
13240,52710.0,11.0,63.0,81.0,false,1
13261,52778.0,0.0,0.0,18.0,true,0
13231,52686.0,11.0,96.0,114.0,false,2
13262,52783.0,0.0,0.0,18.0,true,0
13242,52712.0,11.0,75.0,93.0,false,1
13232,52687.0,11.0,109.0,127.0,false,2
13264,52796.0,0.0,0.0,18.0,true,0
13265,52797.0,0.0,0.0,18.0,true,0
13244,52717.0,11.0,84.0,102.0,false,1
13234,52689.0,11.0,121.0,139.0,false,2
13245,52720.0,11.0,95.0,113.0,false,1
13251,52740.0,11.0,84.0,102.0,false,2
13268,52824.0,0.0,0.0,18.0,true,0
13246,52725.0,11.0,104.0,122.0,false,1
13252,52742.0,11.0,96.0,114.0,false,2
13270,52838.0,0.0,0.0,18.0,true,0
13271,52839.0,0.0,0.0,18.0,true,0
13247,52728.0,11.0,115.0,133.0,false,1
13274,52843.0,0.0,0.0,18.0,true,0
13275,52845.0,0.0,0.0,18.0,true,0
13276,52848.0,0.0,0.0,18.0,true,0
13260,52772.0,11.0,80.0,98.0,false,2
13277,52853.0,0.0,0.0,18.0,true,0
13248,52729.0,11.0,128.0,146.0,false,1
13279,52859.0,0.0,0.0,18.0,true,0
13280,52863.0,0.0,0.0,18.0,true,0
13266,52800.0,11.0,66.0,84.0,false,2
13281,52870.0,0.0,0.0,18.0,true,0
13263,52793.0,11.0,78.0,96.0,false,1
13282,52871.0,0.0,0.0,18.0,true,0
13267,52809.0,11.0,71.0,89.0,false,2
13269,52831.0,11.0,54.0,72.0,false,1
13286,52889.0,0.0,0.0,18.0,true,0
13287,52892.0,0.0,0.0,18.0,true,0
13272,52840.0,11.0,54.0,72.0,false,2
13273,52841.0,11.0,58.0,76.0,false,1
13289,52900.0,0.0,0.0,18.0,true,0
13278,52857.0,11.0,51.0,69.0,false,2
13283,52874.0,11.0,39.0,57.0,false,1
13291,52917.0,0.0,0.0,18.0,true,0
13288,52894.0,11.0,28.0,46.0,false,2
13284,52877.0,11.0,50.0,68.0,false,1
13293,52929.0,0.0,0.0,18.0,true,0
13290,52907.0,11.0,29.0,47.0,false,2
13285,52880.0,11.0,61.0,79.0,false,1
13292,52922.0,11.0,33.0,51.0,false,1
13297,52958.0,0.0,0.0,18.0,true,0
13295,52942.0,11.0,26.0,44.0,false,2
13294,52932.0,11.0,37.0,55.0,false,1
13299,52970.0,0.0,0.0,18.0,true,0
13300,52971.0,0.0,0.0,18.0,true,0
13301,52976.0,0.0,0.0,18.0,true,0
13302,52979.0,0.0,0.0,18.0,true,0
13296,52955.0,11.0,27.0,45.0,false,2
13304,52984.0,0.0,0.0,18.0,true,0
13305,52987.0,0.0,0.0,18.0,true,0
13298,52963.0,11.0,26.0,44.0,false,1
13307,52992.0,0.0,0.0,18.0,true,0
13308,53000.0,0.0,0.0,18.0,true,0
13310,53004.0,0.0,0.0,18.0,true,0
13303,52980.0,11.0,26.0,44.0,false,2
13312,53010.0,0.0,0.0,18.0,true,0
13306,52990.0,11.0,26.0,44.0,false,1
13309,53002.0,11.0,26.0,44.0,false,2
13317,53031.0,0.0,0.0,18.0,true,0
13318,53036.0,0.0,0.0,18.0,true,0
13320,53041.0,0.0,0.0,18.0,true,0
13311,53007.0,11.0,35.0,53.0,false,2
13315,53020.0,11.0,26.0,44.0,false,1
13323,53052.0,0.0,0.0,18.0,true,0
13313,53011.0,11.0,45.0,63.0,false,2
13316,53025.0,11.0,35.0,53.0,false,1
13314,53013.0,11.0,57.0,75.0,false,2
13319,53037.0,11.0,37.0,55.0,false,1
13328,53075.0,0.0,0.0,18.0,true,0
13329,53076.0,0.0,0.0,18.0,true,0
13324,53055.0,11.0,29.0,47.0,false,2
13321,53042.0,11.0,46.0,64.0,false,1
13325,53063.0,11.0,35.0,53.0,false,2
13322,53050.0,11.0,52.0,70.0,false,1
13332,53106.0,0.0,0.0,18.0,true,0
13333,53110.0,0.0,0.0,18.0,true,0
13326,53066.0,11.0,46.0,64.0,false,2
13330,53079.0,11.0,37.0,55.0,false,1
13337,53122.0,0.0,0.0,18.0,true,0
13338,53125.0,0.0,0.0,18.0,true,0
13327,53072.0,11.0,54.0,72.0,false,2
13331,53105.0,11.0,26.0,44.0,false,1
13340,53132.0,0.0,0.0,18.0,true,0
13343,53140.0,0.0,0.0,18.0,true,0
13344,53142.0,0.0,0.0,18.0,true,0
13335,53118.0,11.0,26.0,44.0,false,2
13334,53112.0,11.0,33.0,51.0,false,1
13345,53154.0,0.0,0.0,18.0,true,0
13339,53127.0,11.0,31.0,49.0,false,2
13336,53120.0,11.0,39.0,57.0,false,1
13349,53167.0,0.0,0.0,18.0,true,0
13341,53134.0,11.0,38.0,56.0,false,2
13351,53178.0,0.0,0.0,18.0,true,0
13346,53155.0,11.0,26.0,44.0,false,1
13352,53181.0,0.0,0.0,18.0,true,0
13353,53182.0,0.0,0.0,18.0,true,0
13342,53135.0,11.0,51.0,69.0,false,2
13356,53190.0,0.0,0.0,18.0,true,0
13347,53156.0,11.0,39.0,57.0,false,1
13357,53197.0,0.0,0.0,18.0,true,0
13350,53172.0,11.0,28.0,46.0,false,2
13358,53204.0,0.0,0.0,18.0,true,0
13348,53161.0,11.0,48.0,66.0,false,1
13359,53211.0,0.0,0.0,18.0,true,0
13354,53183.0,11.0,31.0,49.0,false,2
13360,53226.0,0.0,0.0,18.0,true,0
13355,53188.0,11.0,40.0,58.0,false,2
13363,53236.0,0.0,0.0,18.0,true,0
13365,53252.0,0.0,0.0,18.0,true,0
13361,53227.0,11.0,26.0,44.0,false,1
13367,53256.0,0.0,0.0,18.0,true,0
13368,53257.0,0.0,0.0,18.0,true,0
13369,53261.0,0.0,0.0,18.0,true,0
13370,53262.0,0.0,0.0,18.0,true,0
13371,53265.0,0.0,0.0,18.0,true,0
13362,53233.0,11.0,34.0,52.0,false,1
13372,53272.0,0.0,0.0,18.0,true,0
13364,53247.0,11.0,26.0,44.0,false,2
13374,53274.0,0.0,0.0,18.0,true,0
13375,53275.0,0.0,0.0,18.0,true,0
13377,53279.0,0.0,0.0,18.0,true,0
13378,53280.0,0.0,0.0,18.0,true,0
13379,53284.0,0.0,0.0,18.0,true,0
13366,53255.0,11.0,32.0,50.0,false,2
13380,53290.0,0.0,0.0,18.0,true,0
13373,53273.0,11.0,26.0,44.0,false,1
13376,53276.0,11.0,37.0,55.0,false,1
13383,53322.0,0.0,0.0,18.0,true,0
13384,53323.0,0.0,0.0,18.0,true,0
13388,53330.0,0.0,0.0,18.0,true,0
13389,53336.0,0.0,0.0,18.0,true,0
13381,53311.0,11.0,26.0,44.0,false,2
13392,53346.0,0.0,0.0,18.0,true,0
13394,53350.0,0.0,0.0,18.0,true,0
13382,53312.0,11.0,39.0,57.0,false,2
13385,53325.0,11.0,26.0,44.0,false,1
13395,53351.0,0.0,0.0,18.0,true,0
13396,53354.0,0.0,0.0,18.0,true,0
13397,53362.0,0.0,0.0,18.0,true,0
13386,53328.0,11.0,37.0,55.0,false,1
13390,53340.0,11.0,26.0,44.0,false,2
13401,53375.0,0.0,0.0,18.0,true,0
13402,53376.0,0.0,0.0,18.0,true,0
13387,53329.0,11.0,50.0,68.0,false,1
13391,53342.0,11.0,38.0,56.0,false,2
13404,53382.0,0.0,0.0,18.0,true,0
13407,53391.0,0.0,0.0,18.0,true,0
13408,53392.0,0.0,0.0,18.0,true,0
13398,53365.0,11.0,28.0,46.0,false,1
13393,53347.0,11.0,47.0,65.0,false,2
13409,53394.0,0.0,0.0,18.0,true,0
13410,53398.0,0.0,0.0,18.0,true,0
13411,53402.0,0.0,0.0,18.0,true,0
13399,53371.0,11.0,36.0,54.0,false,1
13415,53414.0,0.0,0.0,18.0,true,0
13405,53389.0,11.0,26.0,44.0,false,2
13416,53416.0,0.0,0.0,18.0,true,0
13417,53418.0,0.0,0.0,18.0,true,0
13418,53419.0,0.0,0.0,18.0,true,0
13400,53373.0,11.0,48.0,66.0,false,1
13406,53390.0,11.0,39.0,57.0,false,2
13420,53430.0,0.0,0.0,18.0,true,0
13421,53431.0,0.0,0.0,18.0,true,0
13403,53378.0,11.0,57.0,75.0,false,1
13412,53403.0,11.0,40.0,58.0,false,2
13425,53449.0,0.0,0.0,18.0,true,0
13427,53453.0,0.0,0.0,18.0,true,0
13419,53429.0,11.0,26.0,44.0,false,1
13413,53404.0,11.0,53.0,71.0,false,2
13429,53458.0,0.0,0.0,18.0,true,0
13430,53464.0,0.0,0.0,18.0,true,0
13422,53433.0,11.0,36.0,54.0,false,1
13414,53412.0,11.0,59.0,77.0,false,2
13432,53476.0,0.0,0.0,18.0,true,0
13424,53448.0,11.0,35.0,53.0,false,1
13423,53447.0,11.0,38.0,56.0,false,2
13433,53485.0,0.0,0.0,18.0,true,0
13439,53494.0,0.0,0.0,18.0,true,0
13441,53496.0,0.0,0.0,18.0,true,0
13428,53457.0,11.0,40.0,58.0,false,1
13426,53451.0,11.0,48.0,66.0,false,2
13443,53507.0,0.0,0.0,18.0,true,0
13431,53473.0,11.0,38.0,56.0,false,1
13434,53486.0,11.0,27.0,45.0,false,2
13446,53517.0,0.0,0.0,18.0,true,0
13447,53521.0,0.0,0.0,18.0,true,0
13435,53490.0,11.0,37.0,55.0,false,2
13451,53536.0,0.0,0.0,18.0,true,0
13444,53512.0,11.0,26.0,44.0,false,1
13436,53491.0,11.0,50.0,68.0,false,2
13452,53550.0,0.0,0.0,18.0,true,0
13445,53513.0,11.0,39.0,57.0,false,1
13437,53492.0,11.0,63.0,81.0,false,2
13456,53563.0,0.0,0.0,18.0,true,0
13448,53524.0,11.0,42.0,60.0,false,1
13438,53493.0,11.0,76.0,94.0,false,2
13449,53527.0,11.0,53.0,71.0,false,1
13457,53580.0,0.0,0.0,18.0,true,0
13440,53495.0,11.0,88.0,106.0,false,2
13460,53587.0,0.0,0.0,18.0,true,0
13450,53534.0,11.0,60.0,78.0,false,1
13442,53501.0,11.0,96.0,114.0,false,2
13466,53597.0,0.0,0.0,18.0,true,0
13467,53598.0,0.0,0.0,18.0,true,0
13453,53553.0,11.0,55.0,73.0,false,1
13455,53557.0,11.0,54.0,72.0,false,2
13469,53616.0,0.0,0.0,18.0,true,0
13454,53555.0,11.0,67.0,85.0,false,1
13459,53582.0,11.0,43.0,61.0,false,2
13458,53581.0,11.0,55.0,73.0,false,1
13471,53637.0,0.0,0.0,18.0,true,0
13472,53638.0,0.0,0.0,18.0,true,0
13461,53590.0,11.0,49.0,67.0,false,2
13473,53640.0,0.0,0.0,18.0,true,0
13465,53596.0,11.0,54.0,72.0,false,1
13462,53591.0,11.0,62.0,80.0,false,2
13468,53612.0,11.0,52.0,70.0,false,1
13463,53593.0,11.0,74.0,92.0,false,2
13479,53670.0,0.0,0.0,18.0,true,0
13481,53676.0,0.0,0.0,18.0,true,0
13470,53628.0,11.0,50.0,68.0,false,1
13482,53680.0,0.0,0.0,18.0,true,0
13464,53594.0,11.0,87.0,105.0,false,2
13484,53684.0,0.0,0.0,18.0,true,0
13485,53690.0,0.0,0.0,18.0,true,0
13474,53643.0,11.0,49.0,67.0,false,1
13477,53655.0,11.0,40.0,58.0,false,2
13488,53702.0,0.0,0.0,18.0,true,0
13489,53705.0,0.0,0.0,18.0,true,0
13475,53647.0,11.0,59.0,77.0,false,1
13478,53656.0,11.0,53.0,71.0,false,2
13476,53651.0,11.0,69.0,87.0,false,1
13491,53721.0,0.0,0.0,18.0,true,0
13480,53672.0,11.0,51.0,69.0,false,2
13492,53728.0,0.0,0.0,18.0,true,0
13493,53730.0,0.0,0.0,18.0,true,0
13495,53733.0,0.0,0.0,18.0,true,0
13486,53696.0,11.0,38.0,56.0,false,1
13496,53734.0,0.0,0.0,18.0,true,0
13483,53682.0,11.0,55.0,73.0,false,2
13487,53699.0,11.0,49.0,67.0,false,1
13497,53752.0,0.0,0.0,18.0,true,0
13494,53731.0,11.0,26.0,44.0,false,2
13490,53708.0,11.0,54.0,72.0,false,1
13498,53754.0,11.0,26.0,44.0,false,1
13501,53789.0,0.0,0.0,18.0,true,0
13499,53764.0,11.0,26.0,44.0,false,2
13502,53795.0,0.0,0.0,18.0,true,0
13504,53799.0,0.0,0.0,18.0,true,0
13505,53803.0,0.0,0.0,18.0,true,0
13500,53769.0,11.0,35.0,53.0,false,2
13506,53806.0,0.0,0.0,18.0,true,0
13508,53812.0,0.0,0.0,18.0,true,0
13509,53816.0,0.0,0.0,18.0,true,0
13503,53796.0,11.0,26.0,44.0,false,1
13513,53826.0,0.0,0.0,18.0,true,0
13507,53807.0,11.0,29.0,47.0,false,1
13516,53836.0,0.0,0.0,18.0,true,0
13517,53839.0,0.0,0.0,18.0,true,0
13510,53818.0,11.0,26.0,44.0,false,2
13519,53844.0,0.0,0.0,18.0,true,0
13520,53852.0,0.0,0.0,18.0,true,0
13511,53820.0,11.0,38.0,56.0,false,2
13514,53833.0,11.0,26.0,44.0,false,1
13521,53862.0,0.0,0.0,18.0,true,0
13522,53863.0,0.0,0.0,18.0,true,0
13524,53866.0,0.0,0.0,18.0,true,0
13525,53868.0,0.0,0.0,18.0,true,0
13512,53824.0,11.0,48.0,66.0,false,2
13515,53834.0,11.0,39.0,57.0,false,1
13528,53886.0,0.0,0.0,18.0,true,0
13518,53843.0,11.0,44.0,62.0,false,1
13523,53864.0,11.0,26.0,44.0,false,2
13529,53890.0,0.0,0.0,18.0,true,0
13530,53893.0,0.0,0.0,18.0,true,0
13531,53901.0,0.0,0.0,18.0,true,0
13532,53902.0,0.0,0.0,18.0,true,0
13526,53869.0,11.0,35.0,53.0,false,2
13533,53905.0,0.0,0.0,18.0,true,0
13527,53873.0,11.0,45.0,63.0,false,2
13536,53918.0,0.0,0.0,18.0,true,0
13539,53926.0,0.0,0.0,18.0,true,0
13540,53928.0,0.0,0.0,18.0,true,0
13541,53929.0,0.0,0.0,18.0,true,0
13534,53906.0,11.0,26.0,44.0,false,1
13537,53919.0,11.0,26.0,44.0,false,2
13544,53945.0,0.0,0.0,18.0,true,0
13535,53909.0,11.0,37.0,55.0,false,1
13538,53920.0,11.0,39.0,57.0,false,2
13547,53959.0,0.0,0.0,18.0,true,0
13548,53964.0,0.0,0.0,18.0,true,0
13543,53942.0,11.0,26.0,44.0,false,1
